Wall time,Step,Value,Exp Wall time,Exp Step,Exp Value
1674091879,270,247.7158813,1714615144,270,260.2919617
1674091981,275,337.7108459,1714615250,275,592.8016968
1674092081,280,254.7258301,1714615365,280,475.1011353
1674092228,285,1418.668457,1714615480,285,250.2128754
1674092341,290,391.5369263,1714615561,290,530.4977417
1674092465,295,311.3494873,1714615599,295,231.9119873
1674092593,300,465.3794556,1714615641,300,262.7812195
1674092638,305,167.3745117,1714615765,305,295.6210938
1674092728,310,129.097229,1714615949,310,1089.60437
1674092849,315,57.40034103,1714616054,315,703.0563965
1674092960,320,1047.846313,1714616097,320,208.5895081
1674093127,325,122.747261,1714616200,325,206.1391296
1674093252,330,147.6378632,1714616365,330,690.0258179
1674093392,335,756.427124,1714616489,335,698.2921753
1674093677,340,1774.838623,1714616693,340,4133.132324
1674093800,345,884.9932251,1714616844,345,773.6846313
1674093966,350,1590.635742,1714616932,350,2551.338135
1674094087,355,427.1604919,1714617068,355,201.7404022
1674094201,360,302.6786194,1714617191,360,2030.476318
1674094315,365,253.5342407,1714617385,365,784.840271
1674094410,370,788.1213379,1714617505,370,2353.688477
1674094634,375,268.1145935,1714617677,375,684.326416
1674094866,380,1603.962158,1714617874,380,4266.966797
1674095100,385,1384.104736,1714618161,385,3947.258545
1674095234,390,573.3640747,1714618312,390,580.2561646
1674095407,395,1340.84375,1714618568,395,703.0792236
1674095638,400,2026.743774,1714618761,400,711.6315918
1674095855,405,624.5641479,1714618888,405,674.4654541
1674096158,410,184.2861786,1714619147,410,2986.451416
1674096305,415,2179.129395,1714619284,415,496.5986938
1674096413,420,82.21759033,1714619503,420,2577.612549
1674096655,425,1188.173462,1714619562,425,295.3681641
1674096882,430,200.8053284,1714619761,430,217.431366
1674097173,435,1713.333862,1714619981,435,3989.317139
1674097702,440,3984.432861,1714620403,440,3427.361084
1674098024,445,577.0906982,1714620658,445,949.0180054
1674098307,450,2748.48999,1714620929,450,2945.618896
1674098589,455,2189.029297,1714621078,455,196.6559143
1674098780,460,307.0987854,1714621442,460,2688.164795
1674098938,465,520.2563477,1714622112,465,1146.039063
1674099192,470,2239.773193,1714622446,470,695.3057861
1674099482,475,1245.186768,1714622914,475,4836.518066
1674099819,480,1971.748291,1714623241,480,5101.432129
1674100216,485,2046.241699,1714623468,485,690.9321289
1674100455,490,1126.358887,1714623765,490,3349.882324
1674100784,495,111.3456802,1714624036,495,4777.160156
1674101380,500,1307.167725,1714624359,500,2690.870605
1674101944,505,3961.307861,1714624700,505,1042.697388
1674102340,510,2330.892822,1714625218,510,5211.227539
1674102595,515,207.7814789,1714625552,515,1928.633545
1674102952,520,1945.713257,1714625896,520,5264.686523
1674103192,525,1008.783569,1714626178,525,4235.652344
1674103505,530,731.4755859,1714626581,530,4387.383301
1674103767,535,91.29933929,1714626841,535,4140.759277
1674104010,540,1444.647705,1714627179,540,1516.806763
1674104565,545,3310.924805,1714627447,545,5445.062988
1674104707,550,534.2451172,1714627566,550,367.7131653
1674105207,555,3466.633545,1714627867,555,411.0794373
1674105449,560,799.1038818,1714628333,560,5032.849121
1674105889,565,1955.833862,1714628666,565,4078.986572
1674106341,570,3700.581543,1714629113,570,3338.344971
1674106808,575,846.0037842,1714629400,575,69.40635681
1674107225,580,1545.373169,1714629735,580,5325.182129
1674107583,585,322.7241821,1714629964,585,3704.095947
1674110214,590,3861.072021,1714630339,590,5412.758789
1674110344,595,238.941452,1714630619,595,5526.036133
1674110477,600,106.8184891,1714630991,600,3700.004639
1674110886,605,2988.60083,1714631353,605,1080.26355
1674111405,610,4325.117676,1714631676,610,924.03125
1674111979,615,1564.624146,1714632030,615,665.2816162
1674112409,620,1500.602417,1714632325,620,1630.109741
1674112863,625,1286.453369,1714632737,625,5284.739746
1674113268,630,385.5073853,1714633040,630,2750.529053
1674113863,635,4204.765137,1714633273,635,2567.188477
1674114316,640,853.6503296,1714633516,640,205.9259033
1674115012,645,4416.678223,1714633857,645,2916.994629
1674115497,650,1583.353516,,,
1674115853,655,980.1890869,,,
1674116489,660,1507.033447,,,
1674116868,665,2933.825928,,,
1674117313,670,1039.168945,,,
1674117811,675,4250.358398,,,
1674118242,680,2276.82373,,,
1674118890,685,2028.18396,,,
1674119495,690,4647.680664,,,
1674119996,695,4322.804199,,,
1674120200,700,551.1835327,,,
1674120582,705,1771.667236,,,
1674120878,710,1460.022827,,,
1674121117,715,1110.61084,,,
1674121476,720,484.3424683,,,
1674121929,725,4304.269531,,,
1674122236,730,347.7996521,,,
1674122492,735,836.1679077,,,
1674123059,740,2397.850098,,,
1674123307,745,311.5424194,,,
1674123561,750,2275.304443,,,
1674123734,755,314.3000793,,,
1674124100,760,1353.76123,,,
1674124671,765,3974.213379,,,
1674125196,770,357.0725708,,,
1674125645,775,102.1200104,,,
1674126259,780,2950.055908,,,
1674158243,785,5181.015137,,,
1674158714,790,2004.877563,,,
1674159291,795,1286.196655,,,
1674175109,795,4549.371582,,,
1674175640,800,3524.111328,,,
1674176017,805,827.9703979,,,
1674176722,810,1512.991699,,,
1674177334,815,87.16365051,,,
1674178077,820,1934.802856,,,
1674178674,825,4299.881836,,,
1674179217,830,2461.24292,,,
1674179834,835,528.9968872,,,
1674180363,840,4340.542969,,,
1674181076,845,828.581604,,,
1674181922,850,4334.96582,,,
1674182323,855,-4.669204235,,,
1674182877,860,370.1480713,,,
1674183430,865,4301.387695,,,
1674183761,870,98.05641937,,,
1674184311,875,1897.530151,,,
1674184861,880,1863.830811,,,
1674185593,885,1684.311646,,,
1674186304,890,4084.700195,,,
1674186711,895,953.4614868,,,
1674187125,900,979.1118774,,,
1674187721,905,1293.85376,,,
1674188405,910,4321.859863,,,
1674189145,915,2965.793701,,,
1674189936,920,4456.601074,,,
1674249998,925,5065.021484,,,
1674250713,930,5197.244629,,,
1674251057,935,4538.745117,,,
1674251569,940,4514.995117,,,
