Wall time,Step,Value,Exp Wall time,Exp Step,Exp Value
1669189082,620,13.16703606,1714706201,620,192.7747803
1669189147,625,196.3577881,1714706250,625,574.6622925
1669189357,630,794.7150879,1714706383,630,2272.837158
1669189452,635,100.2114334,1714706488,635,437.7288818
1669189513,640,122.8047485,1714706625,640,672.0916138
1669189666,645,31.31827545,1714706888,645,2340.767334
1669189909,650,233.0008545,1714707099,650,2691.527832
1669190135,655,1261.089355,1714707203,655,155.6927338
1669190431,660,147.4848785,1714707441,660,3166.437012
1669190527,665,197.0419769,1714707570,665,3406.702881
1669190756,670,42.80936813,1714707986,670,2809.879883
1669190836,675,93.2073822,1714708166,675,2878.791748
1669191036,680,95.38829041,1714708342,680,542.3137207
1669191300,685,622.321228,1714708413,685,520.1434326
1669191544,690,39.86645889,1714708486,690,538.0866089
1669191780,695,22.54488754,1714708660,695,3019.12915
1669191908,700,181.7603455,1714708819,700,237.3751373
1669192133,705,278.0153503,1714708913,705,503.4056396
1669192417,710,410.4518738,1714709159,710,2526.701904
1669192893,715,890.5839844,1714709412,715,1400.436157
1669193435,720,2225.35083,1714709713,720,1353.824097
1669193893,725,2765.685059,1714710001,725,1312.650635
1669194234,730,312.9300842,1714710487,730,2111.891602
1669194490,735,468.65979,1714710866,735,2704.102051
1669194624,740,158.3859711,1714711243,740,309.6341248
1669194978,745,247.6243286,1714711543,745,3512.098145
1669195310,750,61.1043396,1714712015,750,2766.796143
1669195840,755,2062.584473,1714712388,755,2746.524414
1669196442,760,1983.921387,1714712854,760,1612.379517
1669196767,765,548.663147,1714713641,765,3230.63208
1669197072,770,1363.619141,1714714377,770,3360.835449
1669197321,775,260.8789063,1714714723,775,3142.004639
1669197904,780,815.1693115,1714715465,780,1310.626343
1669198320,785,1932.680908,1714715643,785,858.7044067
1669198812,790,7.911539078,1714715735,790,886.041748
1669199014,795,600.703186,1714715822,795,767.3511353
1669199279,800,877.6219482,1714715932,800,795.4049683
1669199646,805,233.5677338,1714716057,805,1661.499146
1669200004,810,422.8803101,1714716145,810,831.6704712
1669200258,815,807.1538086,1714716232,815,863.4894409
1669200557,820,774.0877686,1714716358,820,853.6057129
1669200790,825,254.6014404,1714716463,825,870.0788574
1669201114,830,709.9660034,1714716551,830,848.1780396
1669201596,835,956.5562134,1714716661,835,908.4128418
1669202182,840,925.0848389,1714716750,840,851.2536011
1669202803,845,313.172821,1714716841,845,925.5203247
1669203177,850,1596.415405,1714716944,850,882.7756348
1669203587,855,2527.939453,1714717035,855,906.2062988
1669203998,860,2596.647217,1714717129,860,826.8885498
1669204573,865,2027.696777,1714717257,865,1634.722534
1669205166,870,1986.431763,1714717348,870,920.7115479
1669205744,875,1341.313354,1714717440,875,944.2885132
1669206322,880,2524.468018,1714717536,880,929.9317017
1669206677,885,705.1903687,1714717673,885,1429.32251
1669206875,890,209.5520477,1714717771,890,925.4083252
1669207283,895,2086.187988,1714717865,895,908.5117798
1669207427,900,57.46633148,1714718141,900,1495.179199
1669207826,905,2022.628906,1714718207,905,518.1990967
1669208230,910,830.1160889,1714718342,910,1710.88501
1669208644,915,1059.908813,1714718483,915,1110.219604
1669209305,920,1355.817749,1714718701,920,497.9534302
1669209740,925,805.5836182,1714718842,925,1636.054688
1669210031,930,1032.315063,1714718974,930,2603.307129
1669210286,935,23.25325394,1714719064,935,913.9194336
1669210745,940,1224.798828,1714719156,940,880.2661133
1669211136,945,1924.841431,1714719262,945,933.6919556
1669211391,950,227.782959,1714719368,950,881.3242188
1669211634,955,140.4049377,1714719595,955,594.2289429
1669212432,960,1378.08667,1714719664,960,568.5829468
1669212875,965,813.0068359,1714719798,965,863.5440063
1669213368,970,807.5066528,1714719974,970,3344.126709
1669213691,975,1006.345825,1714720179,975,57.37215042
1669214322,980,245.1782074,1714720216,980,77.44158936
1669214749,985,2515.754395,1714720247,985,100.631134
1669215326,990,234.1576538,1714720279,990,29.9894619
1669216006,995,1305.41394,1714720310,995,74.27474976
1669216729,1000,2251.190186,1714720356,1000,102.4926529
1669217210,1005,1616.042969,1714720391,1005,95.00943756
1669217624,1010,1391.922729,1714720445,1010,465.5681152
1669217926,1015,530.4829712,1714720579,1015,795.3898315
1669218424,1020,350.232666,1714720675,1020,823.3179321
1669219276,1025,2651.115234,1714720798,1025,812.0956421
1669219528,1030,883.1288452,1714720943,1030,1248.12793
1669219984,1035,956.2131958,1714721078,1035,1253.442627
1669220406,1040,1571.729248,1714721225,1040,1170.884033
1669220898,1045,2730.213379,1714721530,1045,3096.191162
1669221288,1050,1062.519287,1714721683,1050,1183.584473
1669221639,1055,938.2114258,,,
1669222304,1060,2538.790039,,,
1669222860,1065,1526.894043,,,
1669223463,1070,1498.379395,,,
1669223925,1075,585.0267944,,,
1669224478,1080,1580.387817,,,
1669224864,1085,1149.855835,,,
1669227106,1085,4617.857422,,,
1669227988,1090,4983.388184,,,
1669228742,1095,1552.901611,,,
1669229572,1100,5134.274414,,,
1669230185,1105,4997.035156,,,
1669231005,1110,3114.635498,,,
1669231820,1115,890.7849121,,,
1669232719,1120,3157.45874,,,
1669233506,1125,3312.846191,,,
1669234474,1130,3288.523438,,,
1669236816,1135,5199.087891,,,
1669237742,1140,5206.971191,,,
1669238441,1145,1326.872925,,,
1669239229,1150,4687.527344,,,
1669240097,1155,5117.320313,,,
1669240651,1160,5294.737793,,,
1669630816,1165,5227.063965,,,
1669631391,1170,4103.154297,,,
1669631660,1175,2167.53418,,,
1669631952,1180,494.4551086,,,
1669632293,1185,775.6384277,,,
1669632489,1190,757.9977417,,,
1669633014,1195,542.9567871,,,
1669633816,1200,3885.988525,,,
1669634276,1205,2038.664673,,,
1669634762,1210,2966.020996,,,
1669635456,1215,4917.273926,,,
1669635941,1220,2513.553955,,,
1669636587,1225,5218.727539,,,
1669637142,1230,232.3358307,,,
1669637854,1235,5189.472168,,,
1669638734,1240,5325.847656,,,
1669639288,1245,5433.345215,,,
